Class,Financial Distress,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
0,4.7068,1.0657,1.069,78.535,50.942,67.353,50.888,57.583,20.984,49.802,14.552,8.255,3.6061,21.465,3.6588,1.8804,13.222,1.3729,22.522,36.665,29.075,61.711,11.587,20.651,77.461,1862.1,15.469,10.011,12.937,10.741,44.604,13.722,87.559,98.632,1.7302,191.45,1.295,5.004,44.211,29.242,43.964,2.3733,54.973,4.8823,2.4315,23.708,13.611,3.6663,3739,3.6088,79.349,14.795,1.431,1.052,1982.2,2.156,29.443,-10.769,-28.224,-55.403,12.418,-75.348,-23.637,-30.266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,23,2.5348,18,43
0,6.4706,1.2029,16.304,67.168,57.554,17.889,1.343,74.038,28.328,49.659,26.144,79.612,11.127,32.832,2.0458,2.0601,31.082,1.3905,16.092,27.934,24.314,72.293,12.167,33.558,66.183,2935.4,15.502,4.2857,3.356,98.494,49.001,9.882,85.138,98.534,2.0927,174.75,20.479,29.999,27.959,16.772,47.302,1.753,57.639,6.9409,3.4468,40.904,24.274,2.0475,5911.1,2.0158,66.442,14.95,32.017,19.314,2299.3,22.372,27.502,11.203,0,0,16.955,54.619,-25.748,-39.328,-16.532,57.368,23.905,11.9,9979.2,51.714,10.8,-17.109,2,28,84.66,73.2,63.88,16,12,1.2,23,4.7068,19,44
0,5.205,1.1537,15.748,68.057,43.943,18.575,10.293,81.858,35.838,49.301,26.931,77.245,6.8154,31.943,2.1306,1.1709,4.227,1.2781,19.215,62.022,28.699,56.888,10.216,41.016,66.952,3783.8,15.791,4.2691,33.454,11.057,54.806,12.603,1.2472,98.375,2.1668,307.45,20.387,34.615,43.727,18.921,43.015,1.3757,28.903,7.426,3.6611,32.224,23.139,2.1323,7674.8,2.096,58.984,14.968,43.196,18.024,2342.8,12.627,2.028,21.358,0,0,17.368,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,23,6.4706,20,45
0,59.028,1.2163,10.466,60.632,2.889,12.945,12.832,9.461,36.228,26.585,19.685,72.165,2.4889,39.368,1.5401,73.237,44.808,1.2168,21.568,18.003,36.352,40.033,7.1016,41.255,59.332,2767.3,15.886,2.2513,10.046,12.997,56.135,12.32,1.9431,97.856,2.0713,491.55,14.503,33.015,74.658,-27.651,4.068,73.384,-26.864,9.6774,2.5728,32.596,17.262,1.5425,10409,1.5071,58.745,14.645,46.077,11.918,1657,-15.516,13.948,40.745,0,0,12.738,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,23,5.205,21,46
0,84.951,1.0337,68.747,73.285,2.266,67.196,24.302,76.009,30.338,25.733,95.434,74.478,1.111,26.715,2.7432,53.862,29.653,1.0367,93.257,26.691,12.944,30.426,6.6106,30.575,72.048,425.21,16.043,9.3244,16.963,12.372,54.763,10.235,2.4167,98.312,1.4933,668.37,92.305,4.631,41.154,-82.566,34.279,84.823,-23.173,7.7934,2.1955,90.969,93.807,2.7494,1652.4,2.6969,69.425,14.559,31.038,69.284,1531.2,-13.105,15.175,-1.441,0,0,0,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,23,59.028,22,47
0,1.1379,1.103,66.132,70.322,27.541,74.888,70.884,75.734,24.013,22.283,13.042,75.877,1.1497,29.678,2.3695,7.122,27.192,1.2263,12.375,23.651,17.989,36.296,8.7037,13.917,68.789,430.77,16.095,3.8853,53.128,15.335,52.097,10.155,1.8916,97.819,1.4246,505.48,87.157,51.671,44.932,27.993,31.642,92.799,13.074,9.3791,02.09,23.885,94.041,2.3772,1933.1,2.3179,86.083,14.805,28.239,38.327,2087.6,64.947,19.332,-2.788,0,0,0,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,23,84.951,23,48
0,1.5366,1.1522,97.304,69.537,35.407,11.679,10.304,82.961,27.482,31.942,15.355,78.025,1.9954,30.463,2.2827,1.0459,32.985,1.3228,20.227,16.531,29.868,45.379,11.55,26.314,67.721,721.12,16.224,3.4362,13.774,18.157,56.182,21.193,1.5868,97.389,1.7952,344.2,12.471,59.603,57.127,46.271,30.656,1.1623,67.402,9.9371,3.1741,33.825,13.993,2.292,2257.6,2.2231,73.686,15.186,3.368,93.169,3089.5,25.206,19.723,10.227,-19.786,-55.883,0,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,23,1.1379,24,49
0,1.6378,1.2121,84.192,70.161,33.803,1.305,14.452,9.353,24.906,28.215,17.254,82.576,2.0584,29.839,2.3513,78.395,38.607,1.4438,10.724,18.756,15.742,40.936,13.548,29.788,68.124,749.8,16.408,2.339,20.169,20.369,63.716,6.2678,1.8849,97.097,2.0563,459.22,10.196,68.261,31.724,14.727,2.495,1.1328,39.761,11.96,3.3744,48.434,0.12,2.3619,2657.4,2.283,70.212,15.323,39.265,10.069,2790.9,19.493,16.439,-21.967,0,0,46.554,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,23,1.5366,25,50
0,55.179,75.482,49.331,85.058,74.077,70.051,-15.706,28.857,66.594,33.015,42.625,48.354,3.5345,14.942,5.6926,57.142,94.565,3.7388,40.269,26.755,6.286,1.532,4.6306,12.391,6.406,520.56,17.049,-47.164,21.601,20.998,18.486,51.578,24.955,75.314,4.2676,6.3001,10.202,1.4053,5.436,63.243,15.997,4.9577,28.552,93.403,30.837,-10.512,57.997,5.6926,1576.7,4.2873,87.609,16.749,12.054,91.788,906.38,12.493,17.358,1.3105,-52.479,-70.843,14.191,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,9,4.498,10,41
0,90.317,70.755,72.754,86.306,89.799,155,-21.669,29.038,81.019,5.313,45.618,52.425,2.4927,13.694,6.3027,30.372,17.261,3.6188,20.919,69.246,28.233,1.7129,6.1817,19.432,74.093,880.03,17.407,-41.442,43.003,12.213,21.515,10.461,23.959,85.849,4.4916,11.853,13.878,8.919,23.295,73.355,14.527,6.5577,1.109,94.265,50.083,-15.824,84.298,6.3027,1656.4,5.4108,80.568,17.299,19.247,1.745,1747.4,35.672,19.993,29.858,-29.205,-32.522,60.021,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,1.896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,9,55.179,11,42
0,95.766,73.538,71.925,86.171,8.094,12.065,-21.168,39.235,88.862,5.201,62.283,58.828,1.917,13.829,6.2312,12.816,14.906,4.102,14.529,77.755,18.162,1.3759,7.5303,12.569,79.996,1043,17.771,-38.236,43.861,61.748,31.387,6.4893,38.778,92.834,4.6917,28.089,12.226,44.651,1.795,29.668,10.749,5.8529,42.221,1.2866,66.916,-15.307,83.468,6.2312,2005.4,5.7847,87.431,17.559,1.686,10.173,2223.7,17.431,17.252,6.445,-84.297,-10.415,0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,9,90.317,12,43
0,30.548,58.868,85.379,83.625,79.581,12.756,-32.359,35.138,10.728,5.214,76.145,46.313,1.7752,16.375,5.107,16.829,16.029,5.942,16.993,90.291,216,1.7183,6.7495,14.155,78.673,1073.8,17.851,-24.593,84.117,49.525,27.644,19.96,34.737,94.078,6.9217,21.392,18.435,30.245,21.354,65.917,11.791,4.86,2.869,1.3888,72.412,-19.762,1.021,5.107,2059.4,4.8045,85.845,17.623,18.466,11.264,2371.4,12.546,11.497,18.923,-78.445,-98.572,42.254,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,9,95.766,13,44
0,52.779,69.931,35.085,89.497,689,11.691,-22.663,47.128,50.922,33.405,21.225,52.706,1.6279,10.503,8.5211,7.9606,16.969,4.4461,34.027,10.423,45.147,1.3072,2.7066,17.006,75.369,504.96,17.986,-30.402,14.438,14.128,3.552,14.544,51.553,84.214,5.3571,45.223,66.567,1.3451,49.387,-92.187,25.457,6.56,-52.973,41.258,13.782,-21.578,39.202,8.5211,1511.6,7.176,82.994,17.614,19.594,11.717,2103.6,-3.603,12.861,1.4708,-37.321,-54.167,0,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,9,30.548,14,45
0,-19.589,68.136,49.257,86.638,75.171,91.661,-25.638,47.183,65.527,36.863,3.769,54.821,1.2671,13.362,6.4838,9.4209,12.194,6.1382,2.308,96.232,28.686,1.3712,3.6642,13.158,80.459,689.77,18.064,-29.321,81.081,61.791,37.963,20.16,50.502,92.868,7.0682,38.213,8.985,46.243,30.704,17.948,20.515,5.6256,51.777,65.135,24.011,-19.187,56.854,6.4838,1871.2,6.0214,86.842,17.779,15.943,98.908,2465.7,20.565,10.635,-12.879,-11.919,-15.856,0,6.7298,11.801,-1.823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,9,52.779,15,46
0,18.757,60.064,12.725,92.407,87.601,85.347,-35.571,41.673,14.526,16.759,-16.812,53.499,1.2387,7.593,12.17,7.1305,97.427,6.9061,29.279,78.652,32.872,1.6374,4.4705,12.847,8.907,148.27,18.112,-24.627,484,33.373,37.118,20.452,42.372,96.388,7.9241,50.487,23.785,43.952,33.423,22.176,19.595,11.537,-72.916,38.749,64.938,-46.847,1.377,12.17,884.73,11.73,87.153,17.979,12.689,11.254,3070.6,-57.376,11.055,14.173,-39.705,-45.325,0,-75.348,-23.637,-30.266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,9,-19.589,16,47
0,62.713,67.274,31.054,8.991,1.0478,12.337,-28.492,47.442,29.637,30.776,14.809,58.571,1.5989,1.009,8.9104,5.029,11.774,6.9605,17.771,73.635,20.412,1.7889,6.0817,16.616,87.063,393.33,18.195,-36.775,87.044,28.461,41.305,3.3052,39.421,96.834,8.3476,71.585,5.302,28.206,16.961,30.022,17.229,10.384,1.6529,58.567,18.024,-28.237,34.539,8.9104,1278.1,8.6283,83.384,18.242,14.083,1.741,3735,45.248,12.552,-44.237,0,0,19.397,54.619,-25.748,-39.328,-16.532,57.368,23.905,11.9,9979.2,51.714,10.8,-17.109,2,28,84.66,73.2,63.88,16,12,1.2,9,18.757,17,48
0,35.803,72.911,45.185,87.972,1.0902,14.949,-23.046,53.017,41.446,37.566,43.644,6.203,02.02,12.028,7.3137,4.5202,13.712,7.4538,41.679,67.878,48.991,1.7576,5.9776,18.341,85.076,649.28,18.321,-47.306,13.447,28.959,45.105,3.5863,41.372,96.708,9.1279,79.643,72.844,24.076,3.823,1.804,18.239,9.0638,6.507,6.595,24.775,-1.916,51.363,7.3137,1728.4,7.073,81.659,18.408,16.005,19.995,4479.2,24.548,11.944,20.095,-33.765,-3.097,20.565,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,9,62.713,18,49
0,-30.963,75.708,33.639,87.441,1.0562,12.728,-20.585,58.402,31.851,26.786,31.048,64.155,1.5697,12.559,6.9626,3.2776,12.051,7.5507,38.899,76.772,45.904,1.6463,7.3102,14.758,8.474,387.92,18.438,-51.308,12.353,27.014,4.949,3.6715,46.858,96.911,8.858,109.84,52.434,21.511,36.831,88.425,14.448,8.4098,-16.356,86.924,23.283,-16.391,38.471,6.9626,1448.2,6.7475,85.242,18.492,14.277,15.587,4889.9,-89.065,11.923,-10.999,-26.608,-25.193,20.742,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,9,35.803,19,50
0,-43.217,77.645,-38.434,93.345,68.218,-21.874,-20.161,55.105,-56.339,-5.775,-264,70.022,-23.195,66.552,14.026,2.545,-32.065,4.0289,42.173,13.824,46.764,97.424,5.2122,45.271,90.183,-450.77,18.455,-33.837,17.075,3.162,49.695,4.3641,72.847,96.613,4.2199,141.46,-54.888,47.512,61.821,-34.306,13.088,10.25,-2.162,50.849,-29.365,-30.293,-41.174,14.026,780.55,13.551,95.473,18.072,28.709,30.883,3260.7,-1,16.166,-78.646,11.783,17.273,0,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,9,-30.963,20,51
0,16.032,84.698,-10.783,93.693,85.717,68.759,-13.053,61.293,-12.579,-17.095,-41.892,72.251,61.686,63.075,14.854,3.9067,80.217,4.7376,33.104,13.004,38.807,1.1864,5.6702,11.335,85.304,-111.24,18.411,-65.668,-42.635,83.883,52.286,4.6827,60.998,91.047,5.3432,92.148,-14.924,1.3299,38.621,20.294,15.117,13.59,73.141,41.724,-71.327,-20.695,-11.509,21.058,650.69,13.524,88.665,18.257,10.675,97.157,4009.9,57.655,16.042,10.579,0,0,0,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,9,-43.217,21,52
0,11.538,90.882,62.834,84.538,1.747,1.638,-68.749,6.675,35.967,40.639,2.007,68.524,1.3736,15.462,5.4676,19.194,93.759,12.525,57.035,68.256,75.644,2.5494,11.064,14.896,75.399,501.91,18.378,-25.411,-32.127,91.391,50.329,16.624,28.809,89.189,14.717,18.756,91.696,59.108,32.648,97.261,15.789,11.299,6.6401,97.926,39.796,-44.464,74.326,6.1279,1235,4.8765,85.104,18.936,10.821,26.023,8039.1,1,11.871,10.892,15.754,90.178,0,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,9,16.032,22,53
0,24.963,1.0103,59.592,86.908,1.1301,60.494,71.685,81.619,52.731,4.552,12.836,70.255,80.034,13.092,6.6385,3.363,53.529,12.223,16.921,66.883,24.334,1.6086,9.4296,12.376,69.538,53.564,18.739,157.65,43.473,17.371,56.756,4.5158,50.222,80.013,13.95,107.05,84.823,1.3269,14.973,-7.188,11.985,8.6324,-86.393,1.0923,49.723,54.757,68.569,7.2554,1176.7,5.3117,87.624,18.862,68.931,13.987,6331.9,-76.045,81.014,89.034,-54.105,-47.876,0,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,9,11.538,23,54
0,89.043,1.0301,32.416,89.713,5.114,82.853,18.201,42.797,63.387,31.513,28.305,62.333,1.4252,10.287,8.7212,2.5387,16.201,1.252,42.377,11.368,7.003,82.043,3.082,22.058,60.513,533.11,15.489,28.097,21.798,292,25.898,3.8755,50.641,67.452,1.6063,141.81,52.005,2.8386,82.865,1.1942,16.593,4.9714,10.626,61.993,19.536,17.694,36.133,8.9194,1691.7,5.8826,77.942,14.818,18.874,1.128,474.81,50.449,31.836,18.066,15.119,29.564,13.797,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,9,4.655,9,44
0,15.661,1.1109,50.721,85.006,6.536,11.466,67.192,27.155,77.602,33.827,43.008,67.313,2.0275,14.994,5.6694,6.1494,17.543,1.3264,44.075,86.521,72.738,97.098,4.9675,23.102,60.594,1050.1,15.719,9.7273,25.892,24.412,16.454,20.005,25.175,71.282,1.7249,58.542,7.535,1.6281,67.434,60.897,13.158,4.3591,96.978,1.1396,38.549,44.813,59.667,5.745,3104.3,4.0412,76.898,15.294,19.595,151,841.21,32.655,37.892,-17.474,5.62E-05,8.60E-05,21.459,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,1.896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,9,89.043,10,45
0,25.277,1.0193,76.679,87.019,93.517,15.531,14.028,26.007,81.995,5.907,1.658,74.072,3.1937,12.981,6.7036,6.2243,16.608,1.6469,14.767,55.291,20.321,1.2625,9.4123,2.256,72.669,724.3,16.033,66.664,3.687,1.435,18.899,37.656,20.209,83.509,2.1267,57.838,10.352,1.1055,15.791,95.835,99.356,7.2042,1.0692,1.3065,77.176,10.807,88.118,6.7036,1226.2,5.5981,7.744,15.966,17.769,21.098,1513.8,34.836,43.973,33.546,2.59E-05,2.77E-05,23.738,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,9,15.661,11,46
0,86.431,99.425,86.791,89.379,81.001,14.749,-47.051,34.322,10.715,81.716,19.846,81.374,2.3855,10.621,8.4152,3.7081,18.209,1.3077,87.736,7.633,1.072,99.543,9.6891,22.247,81.844,1105.4,16.332,-172.16,34.838,75.347,2.809,13.164,34.679,9.157,1.6819,97.086,10.666,70.941,10.831,16.793,836,7.6265,52.621,1.2705,1.0382,-44.299,97.105,8.8595,1352.8,7.7058,77.753,16.121,19.267,1.802,1931.1,2.083,48.161,13.455,-22.628,-27.936,13.215,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,9,25.277,12,47
0,90.904,96.542,60.374,85.715,79.762,12.978,-2.653,51.771,75.692,42.262,62.857,74.058,1.6252,14.285,6.2001,2.3652,16.271,2.3262,15.996,10.012,20.852,1.077,10.033,18.671,76.711,830.16,16.408,-30.065,79.593,90.032,39.714,10.968,4.979,89.496,2.8602,152.21,81.522,63.024,20.055,63.079,795,5.5835,-24.901,1.7969,75.941,-18.571,70.436,6.2048,1964.3,5.3699,81.329,16.182,17.266,14.892,2119,-14.221,27.887,2.665,-12.263,-15.374,13.463,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,9,86.431,13,48
0,52.871,97.977,57.589,84.979,5.297,95.179,-15.664,53.814,10.872,38.338,53.784,75.873,1.3782,15.021,5.6572,1.6982,17.968,1.4897,33.111,13.038,42.758,69.815,8.1164,18.623,77.439,973.35,16.615,-33.817,22.918,75.397,41.673,9.6,78.673,91.128,1.8307,211.99,75.902,50.193,62.509,-1.837,65.263,3.5263,17.248,2.3017,88.241,-10.427,67.769,5.8406,2538.9,5.1552,81.377,15.979,19.272,98.646,1558.1,79.393,28.935,90.574,-15.005,-28.328,30.002,6.7298,11.801,-1.823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,9,90.904,14,49
0,19.253,96.214,48.009,82.813,74.143,11.451,-29.758,56.517,64.751,27.933,56.372,7.563,1.3749,17.187,4.8183,2.0632,15.444,2.3824,19.498,11.232,24.804,98.034,10.498,18.102,78.606,450.27,16.524,-24.916,-86.562,42.073,44.425,8.9742,59.918,9.492,2.909,174.49,63.478,24.479,26.297,27.855,70.629,4.3139,-23.852,2.4335,67.973,-17.314,57.972,4.9618,1612,4.5735,81.898,16.225,1.663,13.422,2083.2,-13.541,25.487,-11.471,-54.685,-73.756,15.484,-75.348,-23.637,-30.266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,9,52.871,15,50
0,-43.095,1.0577,14.816,83.461,6.685,56.655,40.592,69.196,22.164,89.585,24.847,74.351,49.296,16.539,5.0463,1.6839,84.748,2.4002,1.387,17.192,19.732,89.911,8.1617,15.285,70.292,114.81,16.333,16.469,-17.384,13.169,48.639,6.3145,72.758,84.222,2.8333,213.79,19.928,79.622,20.747,-2.551,81.908,4.042,-74.503,2.0192,18.089,24.543,17.753,5.2338,1281.5,4.2501,84.715,15.93,10.236,10.218,1567.9,-59.366,23.595,-41.898,-14.873,-22.249,0,54.619,-25.748,-39.328,-16.532,57.368,23.905,11.9,9979.2,51.714,10.8,-17.109,2,28,84.66,73.2,63.88,16,12,1.2,9,19.253,16,51
0,2.864,74.591,-73.537,92.953,30.882,20.829,-20.574,40.559,-23.812,-10.435,-4.615,60.396,18.394,70.471,13.19,1.2229,67.446,1.0339,78.634,36.668,97.115,51.133,4.65,17.806,8.097,-686.69,16.52,-15.011,20.512,11.983,32.841,1.7502,1.0634,87.109,1.2579,294.38,-12.176,1.7004,25.462,-44.328,66.414,4.3823,-69.813,1.0611,-11.072,-29.195,-79.112,14.137,658.05,11.49,82.194,15.345,98.513,54.989,879.37,-1,2.455,-22.835,79.469,25.733,0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,9,-43.095,17,52
0,-44.409,81.745,76.067,86.915,56.199,15.576,-14.171,55.527,13.535,58.131,27.032,63.458,1.4133,13.085,6.6421,1.659,27.716,2.3902,99.167,19.611,12.775,88.561,9.4404,22.126,77.629,805.93,16.646,-39.658,13.461,92.857,43.105,3.9393,767,89.316,3.0693,217,11.987,70.962,17.646,1.0647,59.531,4.2948,2.1736,2.1981,1.2778,-10.829,87.519,6.8505,1386.4,5.9324,77.874,16.07,289,12.435,1838.1,1,1.831,17.009,-73.225,-1.303,0,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,9,2.864,18,53
1,-12.654,94.406,-67.489,9.384,22.247,14.593,-39.234,61.642,-30.337,-10.956,-41.708,66.218,11.357,61.602,15.233,7.748,65.598,85.659,96.635,57.762,13.777,33.596,3.8487,20.042,70.141,-718.59,16.651,-56.702,4.957,23.699,43.236,2.023,1.9435,74.745,1.0713,464.64,-10.192,3.8471,43.438,-60.219,57.802,3.6113,-18.916,1.0657,-11.676,-63.689,-71.919,16.331,655.91,11.386,79.958,15.148,34.007,44.585,738.2,-1,20.766,-24.223,-1.118,-50.257,0,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,9,-44.409,19,54
0,3.983,1.1663,12.278,81.884,92.626,20.804,1.201,58.087,13.256,67.777,91.066,84.215,3.908,18.116,4.5201,2.4017,2.246,1.7487,20.965,57.472,29.035,1.0999,8.3028,27.342,72.205,1509.8,11.027,7.7125,4.412,96.791,41.942,9.3152,45.281,8.818,2.4068,149.89,1.458,5.343,22.634,26.943,11.156,5.113,24.983,1.6239,1.1006,66.296,14.995,4.5201,2227.6,3.9858,72.658,10.95,23.391,25.326,251.99,12.337,38.485,22.987,-12.838,-1.386,22.479,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,29,1.1198,2,39
0,7.289,1.2068,74.742,7.891,91.616,17.014,14.359,62.608,81.583,35.439,56.824,83.803,2.2948,2.109,3.7415,2.4749,18.571,2.2004,49.833,80.929,7.176,1.0932,7.8075,22.681,69.444,523.9,11.158,6.3802,14.005,94.659,43.477,3.5385,47.456,88.004,2.8459,145.46,89.188,44.883,54.394,12.762,11.734,4.344,-306,1.7973,63.696,68.085,94.719,3.7415,1478.3,3.2927,77.319,11.07,19.736,20.779,290.57,-18.064,32.192,19.915,-8.734,-95.333,21.888,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,1.896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,29,3.983,3,40
0,1.5478,1.0773,80.195,81.651,90.085,17.031,60.081,68.858,89.021,43.706,72.976,83.756,2.4863,18.349,4.45,1.7847,18.906,2.5334,23.368,7.604,30.056,1.0756,7.1304,23.163,77.748,801,11.512,14.994,42.497,39.036,53.535,7.7962,59.427,95.219,3.2971,201.72,95.748,21.275,25.939,40.117,12.634,4.9096,52.892,1.4523,63.476,32.744,98.216,4.45,1832.7,4.2372,76.837,11.407,19.869,20.867,428.47,20.915,27.322,53.422,-36.703,-40.743,22.021,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,29,7.289,4,41
0,3.0613,1.2414,17.628,71.673,1.181,30.448,16.238,85.925,14.926,6.223,16.535,835,3.7496,28.327,2.5302,2.2666,25.781,3.4012,44.185,68.757,65.691,1.4144,9.051,34.591,67.262,1650.1,11.447,7.273,-62.834,4.411,57.794,5.643,48.937,93.846,5.1999,158.83,21.112,15.572,37.413,22.861,13.048,4.1691,01.06,2.171,1.351,57.324,24.595,2.5302,2651.6,2.3745,65.409,11.613,27.139,40.852,561.16,34.642,22.712,-32.094,25.426,21.529,22.501,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,29,1.5478,5,42
0,3.7684,1.452,23.522,6.379,1.0767,32.974,26.921,79.538,21.846,64.961,26.614,86.474,11.546,3.621,1.7617,2.4415,30.624,1.9996,18.039,26.523,30.291,1.2452,10.131,38.346,59.553,2705.7,11.653,3.9996,22.884,42.373,47.367,8.0345,43.992,93.358,3.2432,147.45,27.202,11.702,16.754,12.034,10.628,2.9736,63.972,3.407,2.2133,74.346,36.874,1.7617,4165.1,1.6447,61.654,11.727,31.903,41.289,645.07,24.234,33.199,90.061,-10.365,-96.267,22.499,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,29,3.0613,6,43
0,80.947,1.345,20.097,65.941,95.199,28.178,21.672,73.821,21.111,59.008,26.342,84.484,8.1387,34.059,1.9361,2.2837,29.599,2.0496,37.747,36.368,60.095,1.1268,7.2876,36.844,62.812,2875.1,11.871,4.3927,2.437,31.295,46.368,4.4467,48.707,95.254,3.2453,157.64,23.788,91.885,3.965,99.618,13.063,2.7952,62.609,2.6072,1.5385,63.632,30.478,1.9496,4872.4,1.8442,63.156,11.822,30.826,35.075,677.57,30.354,29.334,52.867,23.207,24.378,225,6.7298,11.801,-1.823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,29,3.7684,7,44
